2017-07-03 23:42:06,925 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:06,934 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [9] milliseconds
2017-07-03 23:42:06,936 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:06,945 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [9] milliseconds
2017-07-03 23:42:06,947 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:06,961 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [14] milliseconds
2017-07-03 23:42:06,965 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2017-07-03 23:42:06,985 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [20] milliseconds
2017-07-03 23:42:06,985 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2017-07-03 23:42:07,004 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [19] milliseconds
2017-07-03 23:42:07,004 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2017-07-03 23:42:07,005 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProduct] finished in [1] milliseconds
2017-07-03 23:42:07,006 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2017-07-03 23:42:07,028 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [22] milliseconds
2017-07-03 23:42:07,028 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2017-07-03 23:42:07,052 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [24] milliseconds
2017-07-03 23:42:07,052 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2017-07-03 23:42:07,055 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: Product
2017-07-03 23:42:07,081 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [26] milliseconds
2017-07-03 23:42:07,081 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: Product
2017-07-03 23:42:07,088 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductPrice
2017-07-03 23:42:07,090 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductPrice
2017-07-03 23:42:07,092 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductCategoryMember
2017-07-03 23:42:07,097 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: updateSerializedInventoryTotals, triggered by rule on Entity: InventoryItem
2017-07-03 23:42:07,099 |main                 |ServiceDispatcher             |T| Sync service [entity-default/updateSerializedInventoryTotals] finished in [2] milliseconds
2017-07-03 23:42:07,099 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: createInventoryItemCheckSetAtpQoh, triggered by rule on Entity: InventoryItem
2017-07-03 23:42:07,102 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: updateInventoryItemFromDetail, triggered by rule on Entity: InventoryItemDetail
2017-07-03 23:42:07,105 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: updateSerializedInventoryTotals, triggered by rule on Entity: InventoryItem
2017-07-03 23:42:07,107 |main                 |ServiceDispatcher             |T| Sync service [entity-default/updateSerializedInventoryTotals] finished in [2] milliseconds
2017-07-03 23:42:07,107 |main                 |ServiceDispatcher             |T| Sync service [entity-default/updateInventoryItemFromDetail] finished in [5] milliseconds
2017-07-03 23:42:07,107 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: setLastInventoryCount, triggered by rule on Entity: InventoryItemDetail
2017-07-03 23:42:07,112 |main                 |ServiceDispatcher             |T| Sync service [entity-default/getInventoryAvailableByFacility] finished in [2] milliseconds
2017-07-03 23:42:07,113 |main                 |ServiceDispatcher             |T| Sync service [entity-default/checkProductFacilityRelatedPermission] finished in [1] milliseconds
2017-07-03 23:42:07,115 |main                 |ServiceDispatcher             |T| Sync service [entity-default/updateProductFacility] finished in [3] milliseconds
2017-07-03 23:42:07,115 |main                 |ServiceDispatcher             |T| Sync service [entity-default/setLastInventoryCount] finished in [8] milliseconds
2017-07-03 23:42:08,477 |main                 |EntitySaxReader               |I| Finished 1351 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoProduct.xml
2017-07-03 23:42:08,478 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoSurvey.xml
2017-07-03 23:42:08,482 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:09,461 |main                 |EntitySaxReader               |I| Finished 75 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoSurvey.xml
2017-07-03 23:42:09,461 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoRentalShipping.xml
2017-07-03 23:42:09,465 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:09,604 |main                 |EntitySaxReader               |I| Finished 38 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoRentalShipping.xml
2017-07-03 23:42:09,604 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoShipping.xml
2017-07-03 23:42:09,611 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:09,791 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111-BX2
2017-07-03 23:42:09,817 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111-BX4
2017-07-03 23:42:09,840 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111-BX2
2017-07-03 23:42:09,885 |main                 |EntitySaxReader               |I| Finished 192 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoShipping.xml
2017-07-03 23:42:09,885 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoWebSitePublishPointData.xml
2017-07-03 23:42:09,889 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:09,894 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:09,915 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [21] milliseconds
2017-07-03 23:42:09,922 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:09,928 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [6] milliseconds
2017-07-03 23:42:09,931 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ContentAttribute
2017-07-03 23:42:09,944 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [13] milliseconds
2017-07-03 23:42:09,946 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:09,953 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [7] milliseconds
2017-07-03 23:42:09,956 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:09,959 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111
2017-07-03 23:42:09,964 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [8] milliseconds
2017-07-03 23:42:09,967 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:09,972 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [5] milliseconds
2017-07-03 23:42:09,975 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:09,981 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [6] milliseconds
2017-07-03 23:42:09,984 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:09,985 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111-BX4
2017-07-03 23:42:09,992 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [8] milliseconds
2017-07-03 23:42:09,994 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ContentAttribute
2017-07-03 23:42:10,004 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [10] milliseconds
2017-07-03 23:42:10,008 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,022 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [14] milliseconds
2017-07-03 23:42:10,025 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,027 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111
2017-07-03 23:42:10,040 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [15] milliseconds
2017-07-03 23:42:10,043 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,050 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [7] milliseconds
2017-07-03 23:42:10,053 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,055 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111-BX2
2017-07-03 23:42:10,060 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [7] milliseconds
2017-07-03 23:42:10,062 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,069 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [6] milliseconds
2017-07-03 23:42:10,072 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ContentAttribute
2017-07-03 23:42:10,079 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111-BX4
2017-07-03 23:42:10,082 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [10] milliseconds
2017-07-03 23:42:10,084 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,092 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [8] milliseconds
2017-07-03 23:42:10,095 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,098 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111-BX2
2017-07-03 23:42:10,103 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [8] milliseconds
2017-07-03 23:42:10,109 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,123 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [14] milliseconds
2017-07-03 23:42:10,130 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111-BX4
2017-07-03 23:42:10,159 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:RentalShip
2017-07-03 23:42:10,175 |main                 |EntitySaxReader               |I| Finished 36 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoWebSitePublishPointData.xml
2017-07-03 23:42:10,175 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoTemplateData.xml
2017-07-03 23:42:10,179 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:10,188 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:RentalShip
2017-07-03 23:42:10,218 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:RentalShip
2017-07-03 23:42:10,239 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:RentalShip
2017-07-03 23:42:10,241 |main                 |EntitySaxReader               |I| Finished 1 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoTemplateData.xml
2017-07-03 23:42:10,241 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoContent.xml
2017-07-03 23:42:10,244 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:10,396 |main                 |FreeMarkerWorker              |I| loading properties: file:/home/mspl/Documents/new/ofbiz.16.11/framework/webapp/config/freemarkerTransforms.properties
2017-07-03 23:42:10,419 |main                 |SeoConfigUtil                 |I| Parsing ^.*/.*$
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I| Parsing category-url [true]:
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I|   allowed-context-paths: /
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I|   allowed-context-paths: /ecomseo
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I|   category-name: false
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I|   category-url-suffix: .html
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I| Parsing jsessionid [true]:
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I|   anonymous: false
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I|   exceptions: 
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I|     url-pattern: ^.*/(keywordsearch|logout).*$
2017-07-03 23:42:10,422 |main                 |SeoConfigUtil                 |I|   user: false
2017-07-03 23:42:10,423 |main                 |SeoConfigUtil                 |I| Parsing url-config
2017-07-03 23:42:10,423 |main                 |SeoConfigUtil                 |I|   url-pattern: ^(.*);jsessionid=(.*)jvm[1-9](.*)$
2017-07-03 23:42:10,424 |main                 |SeoConfigUtil                 |I|     seo replacement: $1$3
2017-07-03 23:42:10,424 |main                 |SeoConfigUtil                 |I|     forward replacement: $1$3
2017-07-03 23:42:10,424 |main                 |SeoConfigUtil                 |I|     forward responsecode: 301
2017-07-03 23:42:10,424 |main                 |SeoConfigUtil                 |I|   url-pattern: ^/ecomseo/main$
2017-07-03 23:42:10,424 |main                 |SeoConfigUtil                 |I|     seo replacement: /ecomseo/
2017-07-03 23:42:10,424 |main                 |SeoConfigUtil                 |I|     forward replacement: /ecomseo/
2017-07-03 23:42:10,424 |main                 |SeoConfigUtil                 |I|     forward responsecode: 301
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|   url-pattern: ^/main$
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|     seo replacement: /
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|     forward replacement: /
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|     forward responsecode: 301
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I| Parsing char-filter: 
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|   character-pattern: \u00fc
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|   replacement: ue
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|   character-pattern: \u00e4
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|   replacement: ae
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|   character-pattern: \u00f6
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|   replacement: oe
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|   character-pattern: \u00df
2017-07-03 23:42:10,425 |main                 |SeoConfigUtil                 |I|   replacement: ss
2017-07-03 23:42:10,426 |main                 |SeoConfigUtil                 |I|   character-pattern: \\+
2017-07-03 23:42:10,426 |main                 |SeoConfigUtil                 |I|   replacement: und
2017-07-03 23:42:10,426 |main                 |SeoConfigUtil                 |I|   character-pattern: \u0026
2017-07-03 23:42:10,426 |main                 |SeoConfigUtil                 |I|   replacement: und
2017-07-03 23:42:10,426 |main                 |SeoConfigUtil                 |I|   character-pattern: è
2017-07-03 23:42:10,426 |main                 |SeoConfigUtil                 |I|   replacement: e
2017-07-03 23:42:10,426 |main                 |SeoConfigUtil                 |I|   character-pattern: [^A-Za-z0-9+-]
2017-07-03 23:42:10,426 |main                 |SeoConfigUtil                 |I|   replacement: -
2017-07-03 23:42:10,427 |main                 |SeoConfigUtil                 |I|   character-pattern: -{2,}
2017-07-03 23:42:10,427 |main                 |SeoConfigUtil                 |I|   replacement: -
2017-07-03 23:42:10,440 |main                 |FreeMarkerWorker              |I| loading properties: file:/home/mspl/Documents/new/ofbiz.16.11/framework/widget/config/freemarkerTransforms.properties
2017-07-03 23:42:10,447 |main                 |FreeMarkerWorker              |I| loading properties: file:/home/mspl/Documents/new/ofbiz.16.11/applications/content/config/freemarkerTransforms.properties
2017-07-03 23:42:10,467 |main                 |FreeMarkerWorker              |I| loading properties: file:/home/mspl/Documents/new/ofbiz.16.11/applications/product/config/freemarkerTransforms.properties
2017-07-03 23:42:10,718 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:10,726 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,742 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [15] milliseconds
2017-07-03 23:42:10,746 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,768 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [22] milliseconds
2017-07-03 23:42:10,774 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:10,789 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [15] milliseconds
2017-07-03 23:42:10,789 |main                 |EntitySaxReader               |I| Finished 10 values from Internal Content
2017-07-03 23:42:10,853 |main                 |EntitySaxReader               |I| Finished 10 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoContent.xml
2017-07-03 23:42:10,853 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoTopic.xml
2017-07-03 23:42:10,857 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:10,986 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:10,989 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,001 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [10] milliseconds
2017-07-03 23:42:11,004 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,011 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [7] milliseconds
2017-07-03 23:42:11,014 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,021 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [7] milliseconds
2017-07-03 23:42:11,023 |main                 |EntitySaxReader               |I| Finished 6 values from Internal Content
2017-07-03 23:42:11,076 |main                 |EntitySaxReader               |I| Finished 6 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoTopic.xml
2017-07-03 23:42:11,076 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoTree.xml
2017-07-03 23:42:11,078 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:11,099 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:11,110 |main                 |EntitySaxReader               |I| Finished 3 values from Internal Content
2017-07-03 23:42:11,142 |main                 |EntitySaxReader               |I| Finished 3 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoTree.xml
2017-07-03 23:42:11,142 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoFactoids.xml
2017-07-03 23:42:11,146 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:11,153 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,167 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [14] milliseconds
2017-07-03 23:42:11,174 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,186 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [12] milliseconds
2017-07-03 23:42:11,196 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,208 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [10] milliseconds
2017-07-03 23:42:11,213 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,222 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [8] milliseconds
2017-07-03 23:42:11,227 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,239 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [11] milliseconds
2017-07-03 23:42:11,288 |main                 |EntitySaxReader               |I| Finished 25 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoFactoids.xml
2017-07-03 23:42:11,289 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoRelatedData.xml
2017-07-03 23:42:11,292 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:11,304 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,321 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [17] milliseconds
2017-07-03 23:42:11,327 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,339 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [12] milliseconds
2017-07-03 23:42:11,343 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,354 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [10] milliseconds
2017-07-03 23:42:11,357 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: Content
2017-07-03 23:42:11,374 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [17] milliseconds
2017-07-03 23:42:11,422 |main                 |EntitySaxReader               |I| Finished 16 values from file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoRelatedData.xml
2017-07-03 23:42:11,422 |main                 |EntitySaxReader               |I| Beginning import from URL: file:/home/mspl/Documents/new/ofbiz.16.11/specialpurpose/ecommerce/data/DemoConfigurator.xml
2017-07-03 23:42:11,426 |main                 |EntitySaxReader               |I| Transaction Timeout set to 2 hours (7200 seconds)
2017-07-03 23:42:11,446 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: Product
2017-07-03 23:42:11,526 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [80] milliseconds
2017-07-03 23:42:11,526 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: Product
2017-07-03 23:42:11,530 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: deleted Lucene document: productId:PC001
2017-07-03 23:42:11,540 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: Product
2017-07-03 23:42:11,574 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [33] milliseconds
2017-07-03 23:42:11,574 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: Product
2017-07-03 23:42:11,578 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: Product
2017-07-03 23:42:11,579 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: deleted Lucene document: productId:RAM1GB_BRAND
2017-07-03 23:42:11,609 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [31] milliseconds
2017-07-03 23:42:11,609 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: Product
2017-07-03 23:42:11,610 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProduct] finished in [1] milliseconds
2017-07-03 23:42:11,614 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: deleted Lucene document: productId:HD250GB_BRAND
2017-07-03 23:42:11,615 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: Product
2017-07-03 23:42:11,655 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [39] milliseconds
2017-07-03 23:42:11,655 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: Product
